15_min_interval,tag_bird,tag_insect,traffic,biophony,anthropophony,biophony.1,site
04:00:00,0.009122913,0.016487045,0.028838845,0.017053101,0.029821327,0.017053101,AM37
04:15:00,0.010943101,0.015683398,0.028275808,0.017543646,0.029292647,0.017543646,AM37
04:30:00,0.016406724,0.029155206,0.027409066,0.030487413,0.02934588,0.030487413,AM37
04:45:00,0.00877806,0.014930745,0.036052123,0.015578684,0.036786806,0.015578684,AM37
05:00:00,0.010486309,0.022764219,0.029195942,0.023552036,0.029947227,0.023552036,AM37
05:15:00,0.008278819,0.015079383,0.029587172,0.015418153,0.030718112,0.015418153,AM37
05:30:00,0.01686611,0.016638776,0.029027397,0.022493485,0.03085036,0.022493485,AM37
05:45:00,0.016178986,0.017381135,0.033333022,0.02328439,0.034696132,0.02328439,AM37
06:00:00,0.017986683,0.022533307,0.030099727,0.02636899,0.032015238,0.02636899,AM37
06:15:00,0.010683678,0.01848022,0.029215816,0.01956107,0.03030863,0.01956107,AM37
06:30:00,0.010996924,0.015022927,0.0382764,0.0169465,0.040542252,0.0169465,AM37
06:45:00,0.01676309,0.019345136,0.038191322,0.02511425,0.039541136,0.02511425,AM37
07:00:00,0.02091583,0.01945782,0.031021731,0.028856369,0.032721367,0.028856369,AM37
07:15:00,0.012674711,0.021234877,0.03096543,0.02238089,0.03194166,0.02238089,AM37
07:30:00,0.0103654675,0.018481087,0.036365252,0.019463116,0.037655696,0.019463116,AM37
07:45:00,0.013081467,0.027152134,0.03300345,0.02896311,0.035434805,0.02896311,AM37
08:00:00,0.0070875306,0.012604088,0.033054516,0.012971159,0.033908285,0.012971159,AM37
08:15:00,0.0068466654,0.013962415,0.031283934,0.014203673,0.033745937,0.014203673,AM37
08:30:00,0.0062613236,0.014031715,0.031104092,0.01478314,0.03487449,0.01478314,AM37
08:45:00,0.007251487,0.013552473,0.03081943,0.0143262185,0.03801485,0.0143262185,AM37
09:00:00,0.0081169065,0.0145977745,0.033494376,0.015505398,0.0381234,0.015505398,AM37
09:15:00,0.009853344,0.052170835,0.032407,0.05245423,0.035953768,0.05245423,AM37
09:30:00,0.008398336,0.025629781,0.03431181,0.025916232,0.03797545,0.025916232,AM37
09:45:00,0.007914589,0.01857164,0.037197616,0.018961675,0.03975697,0.018961675,AM37
10:00:00,0.0072356104,0.016930737,0.033621993,0.017613979,0.03608939,0.017613979,AM37
10:15:00,0.006109992,0.017384054,0.03292672,0.017401183,0.03697352,0.017401183,AM37
10:30:00,0.005461082,0.016759098,0.03184023,0.016822854,0.035030466,0.016822854,AM37
10:45:00,0.012521863,0.019960804,0.036873307,0.024432916,0.047148354,0.024432916,AM37
11:00:00,0.008815595,0.029695254,0.041688327,0.02996734,0.045087352,0.02996734,AM37
11:15:00,0.010312592,0.022336878,0.032012615,0.024088377,0.037017256,0.024088377,AM37
11:30:00,0.006768514,0.03290387,0.03172471,0.0331132,0.04174104,0.0331132,AM37
11:45:00,0.00577263,0.020582424,0.031394392,0.020865886,0.0356475,0.020865886,AM37
12:00:00,0.0037065914,0.014201053,0.059924707,0.014302899,0.06430385,0.014302899,AM37
12:15:00,0.005789024,0.02287249,0.03010312,0.022892639,0.035423797,0.022892639,AM37
12:30:00,0.006484082,0.022664929,0.035157602,0.023135517,0.04173689,0.023135517,AM37
12:45:00,0.0064096134,0.030739535,0.04538921,0.030769331,0.049736287,0.030769331,AM37
13:00:00,0.00664615,0.03231686,0.03861561,0.032372415,0.04306592,0.032372415,AM37
13:15:00,0.008834496,0.039061897,0.03279595,0.039331906,0.03789977,0.039331906,AM37
13:30:00,0.0073584197,0.03269617,0.031288635,0.03284907,0.042358026,0.03284907,AM37
13:45:00,0.01931878,0.02721968,0.03921807,0.041613214,0.062079027,0.041613214,AM37
14:00:00,0.009511924,0.016934635,0.036985233,0.022544308,0.045498636,0.022544308,AM37
14:15:00,0.00701678,0.020704567,0.03327616,0.021107959,0.0500321,0.021107959,AM37
14:30:00,0.006868099,0.03343009,0.040914807,0.03373667,0.04858215,0.03373667,AM37
14:45:00,0.0107716825,0.0415269,0.037466653,0.04197077,0.043342497,0.04197077,AM37
15:00:00,0.008669013,0.048554424,0.03866598,0.04868962,0.042012285,0.04868962,AM37
15:15:00,0.009789367,0.038690973,0.04641091,0.03943636,0.053530607,0.03943636,AM37
15:30:00,0.00952914,0.039994545,0.054478988,0.04206827,0.059904084,0.04206827,AM37
15:45:00,0.006583729,0.04500787,0.04516272,0.045452636,0.049947537,0.045452636,AM37
16:00:00,0.007862672,0.072930165,0.04537353,0.07304407,0.048035525,0.07304407,AM37
16:15:00,0.007924625,0.07030996,0.04049466,0.07054412,0.043581128,0.07054412,AM37
16:30:00,0.006778871,0.073917456,0.031533197,0.07410263,0.034771226,0.07410263,AM37
16:45:00,0.014743632,0.062317524,0.031384494,0.06917009,0.03424331,0.06917009,AM37
17:00:00,0.009226065,0.045364585,0.03146069,0.04684123,0.04210293,0.04684123,AM37
17:15:00,0.0074038627,0.045759764,0.029743422,0.046591345,0.03383401,0.046591345,AM37
17:30:00,0.006166342,0.04460582,0.032511104,0.044734117,0.045110956,0.044734117,AM37
17:45:00,0.008877873,0.064329885,0.034907084,0.06530693,0.03896034,0.06530693,AM37
18:00:00,0.009988924,0.082959816,0.03785616,0.08301054,0.039490737,0.08301054,AM37
18:15:00,0.006452366,0.100654095,0.03816426,0.10066667,0.038973965,0.10066667,AM37
18:30:00,0.0062112305,0.12113262,0.04051658,0.12119206,0.0411827,0.12119206,AM37
18:45:00,0.0055515678,0.106028326,0.04290096,0.10607659,0.043757096,0.10607659,AM37
19:00:00,0.0066048265,0.09407225,0.0407499,0.09450088,0.041925885,0.09450088,AM37
19:15:00,0.0043148547,0.10735566,0.041162923,0.10735914,0.041515607,0.10735914,AM37
19:30:00,0.0041194153,0.1299935,0.040799495,0.13000292,0.040967625,0.13000292,AM37
19:45:00,0.0031224396,0.1880461,0.048176344,0.19394197,0.048805986,0.19394197,AM37
20:00:00,0.004765304,0.19842698,0.03902239,0.19842698,0.039600577,0.19842698,AM37
20:15:00,0.0040215505,0.20824175,0.042112637,0.20825832,0.042758316,0.20825832,AM37
20:30:00,0.003866406,0.15175088,0.040013473,0.15178086,0.04219879,0.15178086,AM37
20:45:00,0.0039769663,0.1407419,0.03627359,0.14202368,0.038779236,0.14202368,AM37
21:00:00,0.0038635915,0.1041627,0.03887535,0.104534216,0.0404094,0.104534216,AM37
21:15:00,0.0037982685,0.118153565,0.037786353,0.118153565,0.038599182,0.118153565,AM37
21:30:00,0.0037706129,0.09156367,0.041244887,0.09156367,0.042603064,0.09156367,AM37
21:45:00,0.0037851557,0.032582566,0.055316117,0.03259991,0.056339327,0.03259991,AM37
22:00:00,0.003627042,0.011933675,0.059511192,0.011969272,0.06100184,0.011969272,AM37
22:15:00,0.0037880996,0.012988194,0.05127641,0.013076041,0.052857876,0.013076041,AM37
22:30:00,0.0037100185,0.011384322,0.049204703,0.011444992,0.05077293,0.011444992,AM37
22:45:00,0.0038463336,0.011106523,0.047644366,0.011258229,0.048915062,0.011258229,AM37
23:00:00,0.003940274,0.012102589,0.050613366,0.012210583,0.0514409,0.012210583,AM37
23:15:00,0.0037991998,0.0144030405,0.051769078,0.014499892,0.05275596,0.014499892,AM37
23:30:00,0.0037860796,0.012138455,0.052824356,0.012244716,0.053775992,0.012244716,AM37
23:45:00,0.0034677559,0.012072283,0.052800953,0.012136541,0.053586256,0.012136541,AM37
00:00:00,0.0040896623,0.009712455,0.031759333,0.01060143,0.104202695,0.01060143,AM22
00:15:00,0.0043858597,0.008743144,0.030709734,0.009584251,0.10724406,0.009584251,AM22
00:30:00,0.003952891,0.00635906,0.030066831,0.00730724,0.13149948,0.00730724,AM22
00:45:00,0.006095922,0.008359348,0.03147347,0.0108416565,0.12065233,0.0108416565,AM22
01:00:00,0.0037112958,0.0075550964,0.030820912,0.008599755,0.13210933,0.008599755,AM22
01:15:00,0.0035728696,0.0074005965,0.030652707,0.007992965,0.13556498,0.007992965,AM22
01:30:00,0.0036277182,0.005501651,0.02983329,0.006221771,0.14239897,0.006221771,AM22
01:45:00,0.0035659382,0.005238568,0.029007848,0.0058332332,0.15147945,0.0058332332,AM22
02:00:00,0.0035846105,0.00758855,0.030991068,0.008775658,0.13919643,0.008775658,AM22
02:15:00,0.00360289,0.0058273673,0.03132014,0.0066267373,0.13257116,0.0066267373,AM22
02:30:00,0.0034218575,0.0051864483,0.028993564,0.0057825204,0.14694542,0.0057825204,AM22
02:45:00,0.0034571714,0.005624599,0.030161627,0.0064270115,0.13927163,0.0064270115,AM22
03:00:00,0.0037276165,0.006260465,0.030880328,0.0069452235,0.13475455,0.0069452235,AM22
03:15:00,0.0034320971,0.0052202004,0.030083908,0.0059060967,0.15157363,0.0059060967,AM22
03:30:00,0.0035650313,0.0051233997,0.029557994,0.005947263,0.14583795,0.005947263,AM22
03:45:00,0.003549738,0.005182733,0.029096277,0.0059590912,0.1503694,0.0059590912,AM22
04:00:00,0.0951745,0.05000816,0.024616126,0.11189651,0.044244908,0.11189651,AM22
04:15:00,0.10164519,0.04877997,0.02884078,0.10993677,0.039466765,0.10993677,AM22
04:30:00,0.10300656,0.058216628,0.022170594,0.11498458,0.035842597,0.11498458,AM22
04:45:00,0.09403911,0.06461734,0.026434261,0.10861104,0.044551816,0.10861104,AM22
05:00:00,0.050788376,0.07660623,0.02766128,0.08417822,0.055030994,0.08417822,AM22
05:15:00,0.087549776,0.07690712,0.024821667,0.114531465,0.048839357,0.114531465,AM22
05:30:00,0.06449005,0.07901078,0.027563028,0.09408467,0.04319821,0.09408467,AM22
05:45:00,0.077872396,0.107173726,0.025675472,0.12641355,0.043989073,0.12641355,AM22
06:00:00,0.10370975,0.11695244,0.027618654,0.16483885,0.042963497,0.16483885,AM22
06:15:00,0.07004902,0.09909957,0.06773682,0.12083204,0.081011295,0.12083204,AM22
06:30:00,0.09820049,0.09362829,0.02496953,0.1288475,0.037521567,0.1288475,AM22
06:45:00,0.091060326,0.109905116,0.025740752,0.13835512,0.037618652,0.13835512,AM22
07:00:00,0.06765086,0.08759833,0.024210872,0.11380581,0.049789686,0.11380581,AM22
07:15:00,0.06377968,0.08591223,0.0234636,0.10330509,0.050044097,0.10330509,AM22
07:30:00,0.08437738,0.046421017,0.022368632,0.09550078,0.059803315,0.09550078,AM22
07:45:00,0.12645712,0.076771975,0.021450741,0.15304641,0.048952915,0.15304641,AM22
08:00:00,0.093437895,0.11040799,0.020416293,0.15329176,0.04624515,0.15329176,AM22
08:15:00,0.090877995,0.09609876,0.021007095,0.14459227,0.05755788,0.14459227,AM22
08:30:00,0.11647534,0.12116312,0.028491123,0.19181113,0.057894114,0.19181113,AM22
08:45:00,0.07969169,0.10598734,0.018766776,0.13368231,0.05110407,0.13368231,AM22
09:00:00,0.051440757,0.13712692,0.029528996,0.14194986,0.05415583,0.14194986,AM22
09:15:00,0.05601505,0.21617836,0.021996666,0.22349203,0.042693436,0.22349203,AM22
09:30:00,0.044398073,0.18745255,0.046498515,0.19034722,0.0671853,0.19034722,AM22
09:45:00,0.03939226,0.14167401,0.019173997,0.14348842,0.050714433,0.14348842,AM22
10:00:00,0.04679308,0.11227996,0.0223203,0.118857384,0.06309335,0.118857384,AM22
10:15:00,0.057188172,0.10907275,0.023985462,0.122381635,0.051166635,0.122381635,AM22
10:30:00,0.054551642,0.12472514,0.020587737,0.13320781,0.05011759,0.13320781,AM22
10:45:00,0.022505702,0.08507102,0.021759879,0.085751906,0.0642531,0.085751906,AM22
11:00:00,0.022753209,0.046667002,0.030072387,0.04922076,0.051349614,0.04922076,AM22
11:15:00,0.022791617,0.04446596,0.0275905,0.047502577,0.051140185,0.047502577,AM22
11:30:00,0.026244208,0.056106757,0.02549176,0.060277566,0.052729428,0.060277566,AM22
11:45:00,0.03087889,0.06653135,0.029370971,0.073422186,0.048805915,0.073422186,AM22
12:00:00,0.014240525,0.0561869,0.027288187,0.0585417,0.060759604,0.0585417,AM22
12:15:00,0.019935632,0.03780733,0.025478937,0.040872704,0.06285793,0.040872704,AM22
12:30:00,0.034549538,0.08090366,0.038613092,0.08522056,0.07849435,0.08522056,AM22
12:45:00,0.03497263,0.04483808,0.030200979,0.056012545,0.06734073,0.056012545,AM22
13:00:00,0.015320865,0.05259094,0.032240175,0.053900197,0.07728688,0.053900197,AM22
13:15:00,0.025456572,0.031232642,0.023878573,0.038673345,0.0739702,0.038673345,AM22
13:30:00,0.07759009,0.06462713,0.041444972,0.10182299,0.06694176,0.10182299,AM22
13:45:00,0.035040732,0.055873457,0.03160573,0.061422624,0.082428195,0.061422624,AM22
14:00:00,0.020163456,0.031633344,0.032129563,0.033212233,0.08143775,0.033212233,AM22
14:15:00,0.009242287,0.011960494,0.06085915,0.018487122,0.08207014,0.018487122,AM22
14:30:00,0.022226375,0.033503126,0.029817207,0.037516963,0.087273814,0.037516963,AM22
14:45:00,0.013880413,0.025464999,0.028807916,0.026587483,0.08109255,0.026587483,AM22
15:00:00,0.029703723,0.068832085,0.13147451,0.07848981,0.1809304,0.07848981,AM22
15:15:00,0.01855468,0.044290878,0.08284858,0.0464707,0.10707687,0.0464707,AM22
15:30:00,0.01734925,0.022049118,0.031010846,0.025536966,0.05281909,0.025536966,AM22
15:45:00,0.01165277,0.033481807,0.02538056,0.03567674,0.048671894,0.03567674,AM22
16:00:00,0.010331078,0.0131972935,0.024351057,0.015116653,0.059406683,0.015116653,AM22
16:15:00,0.014999045,0.039478675,0.023079002,0.041227773,0.08432522,0.041227773,AM22
16:30:00,0.016796947,0.04651385,0.023566317,0.048876848,0.060650513,0.048876848,AM22
16:45:00,0.015222521,0.09375224,0.022451315,0.09463252,0.07078996,0.09463252,AM22
17:00:00,0.027918307,0.1090046,0.025560506,0.11007295,0.053200718,0.11007295,AM22
17:15:00,0.04145144,0.059129287,0.027122756,0.06861036,0.06265377,0.06861036,AM22
17:30:00,0.027832927,0.066493824,0.02322671,0.07015707,0.052675143,0.07015707,AM22
17:45:00,0.023105673,0.08324148,0.022681799,0.0949637,0.061454,0.0949637,AM22
18:00:00,0.03397834,0.077082485,0.024803411,0.0897092,0.07217936,0.0897092,AM22
18:15:00,0.014288067,0.04186042,0.029130751,0.042886734,0.09607657,0.042886734,AM22
18:30:00,0.018976158,0.0596996,0.02891966,0.059999447,0.09004245,0.059999447,AM22
18:45:00,0.028580243,0.06449846,0.027025033,0.06922696,0.050434332,0.06922696,AM22
19:00:00,0.015064956,0.024036901,0.02494436,0.027879423,0.074632086,0.027879423,AM22
19:15:00,0.022657352,0.062107243,0.025617104,0.06378242,0.06972654,0.06378242,AM22
19:30:00,0.023492811,0.13435276,0.03154497,0.13903771,0.05571218,0.13903771,AM22
19:45:00,0.006997038,0.01629229,0.026160067,0.017019847,0.076310895,0.017019847,AM22
20:00:00,0.005697224,0.009523135,0.02661605,0.012008503,0.07672815,0.012008503,AM22
20:15:00,0.0051003452,0.012054416,0.028368788,0.0129038105,0.06540069,0.0129038105,AM22
20:30:00,0.0031339137,0.006231418,0.027324596,0.0068136826,0.09695017,0.0068136826,AM22
20:45:00,0.008271094,0.0127925,0.024826927,0.019326365,0.08128783,0.019326365,AM22
21:00:00,0.0044472134,0.009161542,0.027212134,0.010621174,0.091566786,0.010621174,AM22
21:15:00,0.0039354996,0.010183172,0.031650312,0.010779667,0.08673219,0.010779667,AM22
21:30:00,0.003653512,0.0067676273,0.02935967,0.0073318635,0.110159405,0.0073318635,AM22
21:45:00,0.0043803407,0.01148319,0.035308026,0.012193656,0.09882546,0.012193656,AM22
22:00:00,0.006108082,0.011107103,0.032447223,0.0131795015,0.111831106,0.0131795015,AM22
22:15:00,0.004031642,0.011248171,0.03387087,0.012349741,0.10466409,0.012349741,AM22
22:30:00,0.0040170513,0.009867533,0.034982562,0.0104988,0.107429504,0.0104988,AM22
22:45:00,0.004367113,0.012672078,0.033688504,0.013145629,0.10216331,0.013145629,AM22
23:00:00,0.005140783,0.013418987,0.035033595,0.014616952,0.098362766,0.014616952,AM22
23:15:00,0.0049444,0.011926586,0.035058856,0.012856561,0.091793485,0.012856561,AM22
23:30:00,0.0046969685,0.013852373,0.033911,0.014253171,0.108055584,0.014253171,AM22
23:45:00,0.004627448,0.009612384,0.03517735,0.010502861,0.11802824,0.010502861,AM22
00:00:00,0.010836206,0.011442877,0.025018202,0.0188741,0.15911815,0.0188741,AM33
00:15:00,0.0036451549,0.0054358086,0.025061024,0.0069631212,0.16541731,0.0069631212,AM33
00:30:00,0.0032416754,0.0035329254,0.024574997,0.0045464654,0.17567924,0.0045464654,AM33
00:45:00,0.0027566215,0.0033630533,0.022730367,0.00407283,0.18715055,0.00407283,AM33
01:00:00,0.0027791024,0.0026989125,0.023398794,0.0033916866,0.18855521,0.0033916866,AM33
01:15:00,0.003187397,0.0038855246,0.024103468,0.004815442,0.18081303,0.004815442,AM33
01:30:00,0.002806067,0.0020192498,0.022882951,0.0028520008,0.1921712,0.0028520008,AM33
01:45:00,0.0026185405,0.0019751643,0.022402044,0.0027873532,0.1902721,0.0027873532,AM33
02:00:00,0.002698252,0.0020579447,0.02262275,0.0028514354,0.19231583,0.0028514354,AM33
02:15:00,0.0026861755,0.0020072656,0.022931876,0.0027770107,0.19358593,0.0027770107,AM33
02:30:00,0.002619592,0.0018676377,0.022463486,0.002619592,0.19317746,0.002619592,AM33
02:45:00,0.0026948224,0.0019961162,0.022970749,0.0027454623,0.19495584,0.0027454623,AM33
03:00:00,0.0029810304,0.0019612205,0.022614788,0.0030073475,0.19320188,0.0030073475,AM33
03:15:00,0.0030972902,0.0023514985,0.023251826,0.0031458554,0.19535638,0.0031458554,AM33
03:30:00,0.009398718,0.0022851299,0.023557661,0.009452409,0.1983132,0.009452409,AM33
03:45:00,0.0028473118,0.0024044628,0.023651332,0.0031759609,0.1901318,0.0031759609,AM33
04:00:00,0.052100167,0.047434095,0.024330163,0.06627897,0.097406104,0.06627897,AM33
04:15:00,0.18137832,0.030825991,0.02313837,0.18722534,0.11834125,0.18722534,AM33
04:30:00,0.10818746,0.031490505,0.04060763,0.117235355,0.123498,0.117235355,AM33
04:45:00,0.08731737,0.04293498,0.027316624,0.09784021,0.103269085,0.09784021,AM33
05:00:00,0.06819025,0.0412602,0.060373638,0.08317649,0.12611745,0.08317649,AM33
05:15:00,0.07933506,0.040910706,0.07156832,0.09756135,0.1380713,0.09756135,AM33
05:30:00,0.08776376,0.036767766,0.06762236,0.09925107,0.1373917,0.09925107,AM33
05:45:00,0.11078191,0.05622611,0.02970821,0.13568573,0.12516408,0.13568573,AM33
06:00:00,0.06928325,0.0410105,0.04521893,0.087734,0.13133839,0.087734,AM33
06:15:00,0.07732571,0.037764333,0.09452517,0.08755177,0.15426536,0.08755177,AM33
06:30:00,0.060160372,0.03441222,0.061754864,0.07490271,0.13328545,0.07490271,AM33
06:45:00,0.074219055,0.065942355,0.038768444,0.11204964,0.110393986,0.11204964,AM33
07:00:00,0.06381173,0.05804612,0.02452205,0.092500925,0.14644898,0.092500925,AM33
07:15:00,0.078184284,0.097251855,0.026956635,0.14071487,0.10876763,0.14071487,AM33
07:30:00,0.062669925,0.1357328,0.036879838,0.17068234,0.09082569,0.17068234,AM33
07:45:00,0.048653968,0.103457294,0.030973345,0.12817149,0.10239011,0.12817149,AM33
08:00:00,0.10973652,0.144012,0.034230918,0.23506482,0.11791594,0.23506482,AM33
08:15:00,0.045098342,0.124510616,0.06300715,0.1579168,0.10515007,0.1579168,AM33
08:30:00,0.028665135,0.14296064,0.0633392,0.17038609,0.1771515,0.17038609,AM33
08:45:00,0.08606306,0.13969108,0.06175697,0.22205444,0.15600078,0.22205444,AM33
09:00:00,0.023677176,0.16310081,0.07833476,0.18039618,0.16298519,0.18039618,AM33
09:15:00,0.10549343,0.15868512,0.07165399,0.24456768,0.120031856,0.24456768,AM33
09:30:00,0.024304353,0.21693726,0.048932675,0.22630627,0.13242866,0.22630627,AM33
09:45:00,0.029403983,0.15573393,0.059076168,0.16943336,0.10241175,0.16943336,AM33
10:00:00,0.0378197,0.1309636,0.0478163,0.17073952,0.1457982,0.17073952,AM33
10:15:00,0.023651881,0.1836729,0.047756836,0.21355495,0.080731824,0.21355495,AM33
10:30:00,0.04336163,0.17100026,0.077594474,0.19436838,0.090664744,0.19436838,AM33
10:45:00,0.015523306,0.19455162,0.061076757,0.22071944,0.10265907,0.22071944,AM33
11:00:00,0.021490222,0.12815209,0.0549759,0.16059661,0.092444494,0.16059661,AM33
11:15:00,0.022557216,0.16921507,0.057800256,0.19930178,0.086624354,0.19930178,AM33
11:30:00,0.01844092,0.11455185,0.057738382,0.14262359,0.13897234,0.14262359,AM33
11:45:00,0.01994483,0.12448525,0.05994355,0.14300211,0.09922639,0.14300211,AM33
12:00:00,0.01829916,0.10367707,0.061650857,0.12144322,0.10767816,0.12144322,AM33
12:15:00,0.025763748,0.12189457,0.06856399,0.14873926,0.10319094,0.14873926,AM33
12:30:00,0.020242795,0.15618181,0.05393169,0.1908244,0.11067445,0.1908244,AM33
12:45:00,0.015653105,0.1208998,0.05833675,0.13100854,0.12551492,0.13100854,AM33
13:00:00,0.010386985,0.07095686,0.05861735,0.08832823,0.15858266,0.08832823,AM33
13:15:00,0.04035235,0.089913286,0.05972801,0.12353586,0.13691789,0.12353586,AM33
13:30:00,0.06455969,0.087933965,0.075985365,0.14640553,0.1574267,0.14640553,AM33
13:45:00,0.01571658,0.14380911,0.056760173,0.15063585,0.110297404,0.15063585,AM33
14:00:00,0.0230461,0.075693704,0.0518671,0.09247721,0.1487194,0.09247721,AM33
14:15:00,0.014374287,0.12756921,0.047747187,0.13608427,0.10350551,0.13608427,AM33
14:30:00,0.06142161,0.104353234,0.048889197,0.16155434,0.119174756,0.16155434,AM33
14:45:00,0.025850892,0.10920225,0.051086564,0.12452557,0.19861682,0.12452557,AM33
15:00:00,0.014116146,0.09166658,0.04924434,0.10112805,0.17143857,0.10112805,AM33
15:15:00,0.011088909,0.12098837,0.046113696,0.13065757,0.12104007,0.13065757,AM33
15:30:00,0.009295266,0.1409267,0.053498585,0.14457256,0.10664091,0.14457256,AM33
15:45:00,0.01626854,0.17937388,0.044183522,0.19370878,0.10964802,0.19370878,AM33
16:00:00,0.051169217,0.09948,0.048660163,0.14724581,0.20009357,0.14724581,AM33
16:15:00,0.023276675,0.12740959,0.04425028,0.14009252,0.09756843,0.14009252,AM33
16:30:00,0.029962093,0.07938126,0.03935421,0.097492695,0.11041378,0.097492695,AM33
16:45:00,0.052278742,0.09825368,0.042370945,0.14252855,0.12545215,0.14252855,AM33
17:00:00,0.036854006,0.08847223,0.03274245,0.1177296,0.1320057,0.1177296,AM33
17:15:00,0.072928526,0.08334516,0.038091507,0.14059508,0.118373044,0.14059508,AM33
17:30:00,0.0318351,0.07495622,0.031658325,0.08661041,0.13884564,0.08661041,AM33
17:45:00,0.03674725,0.03241984,0.035155017,0.057174142,0.13364148,0.057174142,AM33
18:00:00,0.068519436,0.06688472,0.02701971,0.11243914,0.16157837,0.11243914,AM33
18:15:00,0.058483392,0.05629855,0.028218227,0.092139274,0.111539856,0.092139274,AM33
18:30:00,0.06150543,0.07190343,0.03115734,0.11183703,0.110151716,0.11183703,AM33
18:45:00,0.12710844,0.037746217,0.027123261,0.1472089,0.12423564,0.1472089,AM33
19:00:00,0.075245395,0.017748574,0.027005602,0.08393577,0.1815415,0.08393577,AM33
19:15:00,0.12557907,0.06545388,0.035031594,0.18209423,0.11160986,0.18209423,AM33
19:30:00,0.06304754,0.14438167,0.031899687,0.19435742,0.07641426,0.19435742,AM33
19:45:00,0.041505832,0.1496723,0.036160648,0.17470735,0.07023413,0.17470735,AM33
20:00:00,0.020463334,0.068270266,0.034836143,0.09715767,0.11947126,0.09715767,AM33
20:15:00,0.00835424,0.09059302,0.030670865,0.09198551,0.0778256,0.09198551,AM33
20:30:00,0.00679928,0.10086292,0.049732726,0.1016269,0.08719698,0.1016269,AM33
20:45:00,0.014417305,0.09108359,0.03584544,0.101407215,0.07420669,0.101407215,AM33
21:00:00,0.012131604,0.07534315,0.029678108,0.08238001,0.075016394,0.08238001,AM33
21:15:00,0.0057964926,0.06381014,0.059321377,0.07046835,0.10518327,0.07046835,AM33
21:30:00,0.009356772,0.062513135,0.039760936,0.07466474,0.09458148,0.07466474,AM33
21:45:00,0.00641023,0.047254715,0.028314749,0.050022647,0.10104052,0.050022647,AM33
22:00:00,0.008849591,0.034875356,0.030718602,0.041324712,0.107254736,0.041324712,AM33
22:15:00,0.006731805,0.038659476,0.029726675,0.04156213,0.10408302,0.04156213,AM33
22:30:00,0.0055229426,0.025240187,0.025871363,0.027905103,0.11078775,0.027905103,AM33
22:45:00,0.005240477,0.020925635,0.026855491,0.02222561,0.12740773,0.02222561,AM33
23:00:00,0.006102852,0.012596816,0.025765313,0.01699927,0.15318288,0.01699927,AM33
23:15:00,0.004095534,0.023190891,0.025707608,0.024233298,0.15992631,0.024233298,AM33
23:30:00,0.0045726555,0.013341244,0.027817512,0.014838419,0.14365745,0.014838419,AM33
23:45:00,0.003593432,0.007972083,0.026380029,0.008820727,0.16642839,0.008820727,AM33
00:00:00,0.0054019224,0.007062624,0.038375463,0.008247023,0.120645955,0.008247023,AM39
00:15:00,0.0050646416,0.007104381,0.037154775,0.008298726,0.121191524,0.008298726,AM39
00:30:00,0.0057182037,0.0067532174,0.03531791,0.009051135,0.11452928,0.009051135,AM39
00:45:00,0.0048181824,0.0072137727,0.038017374,0.008386708,0.113740996,0.008386708,AM39
01:00:00,0.004522209,0.0063813226,0.035705347,0.0072381822,0.11745607,0.0072381822,AM39
01:15:00,0.0051084994,0.0087981755,0.037439205,0.010007609,0.11121163,0.010007609,AM39
01:30:00,0.004988276,0.0070291217,0.035542283,0.007901367,0.121977694,0.007901367,AM39
01:45:00,0.0044278083,0.0063408967,0.034310322,0.007402698,0.12523803,0.007402698,AM39
02:00:00,0.004908609,0.0070372787,0.036167786,0.008171241,0.11865472,0.008171241,AM39
02:15:00,0.0047833584,0.0074460213,0.037045777,0.008302655,0.118876785,0.008302655,AM39
02:30:00,0.010892069,0.007636873,0.038090043,0.014234977,0.11144791,0.014234977,AM39
02:45:00,0.004764984,0.0065826327,0.0360604,0.0076476415,0.12137571,0.0076476415,AM39
03:00:00,0.0046705534,0.006340546,0.0349288,0.0075440207,0.12172812,0.0075440207,AM39
03:15:00,0.003914445,0.0055544972,0.03423536,0.006502273,0.13679229,0.006502273,AM39
03:30:00,0.006314794,0.0069097155,0.034277927,0.008793154,0.14619799,0.008793154,AM39
03:45:00,0.00707752,0.0073442636,0.03492547,0.009744187,0.13838635,0.009744187,AM39
04:00:00,0.02638731,0.015120301,0.048030056,0.029945523,0.15713328,0.029945523,AM39
04:15:00,0.06797936,0.038248934,0.039299306,0.07655825,0.095146365,0.07655825,AM39
04:30:00,0.04127365,0.019705195,0.039168432,0.043593593,0.17177457,0.043593593,AM39
04:45:00,0.07073553,0.016019087,0.05034565,0.073446,0.24411,0.073446,AM39
05:00:00,0.03346226,0.023860836,0.0447622,0.03913792,0.11916492,0.03913792,AM39
05:15:00,0.064454965,0.027773624,0.045817457,0.069635905,0.110895105,0.069635905,AM39
05:30:00,0.036459718,0.026659075,0.04675571,0.04285725,0.13986918,0.04285725,AM39
05:45:00,0.043427117,0.02291536,0.07798878,0.046259623,0.23690341,0.046259623,AM39
06:00:00,0.041794784,0.029105749,0.06046865,0.049111627,0.21649957,0.049111627,AM39
06:15:00,0.035469476,0.038870838,0.049760792,0.053813223,0.27920827,0.053813223,AM39
06:30:00,0.05353327,0.058322612,0.043798562,0.076904446,0.14362104,0.076904446,AM39
06:45:00,0.044618737,0.027212197,0.04814917,0.04984314,0.12383713,0.04984314,AM39
